"bbl","address","zipcode","unitsres","numfloors","latitude","longitude"
"4038250019","78-28 76 STREET","11385",1,2,40.7037089,-73.8733163
"4038250020","78-30 76 STREET","11385",1,2,40.7036457,-73.8732912
"4038250021","78-32 76 STREET","11385",2,2,40.7035853,-73.873266
"4038250024","78-38 76 STREET","11385",2,2,40.7034563,-73.8732122
"4038250025","78-42 76 STREET","11385",2,2,40.7033931,-73.873187
"4038250026","78-44 76 STREET","11385",1,2,40.7033299,-73.8731619
"4038250027","78-46 76 STREET","11385",1,2,40.7032695,-73.8731368
"4038250029","78-48 76 STREET","11385",2,2,40.7032064,-73.8731117
"4038250030","78-52 76 STREET","11385",1,2,40.7031405,-73.8730829
"4038250031","78-54 76 STREET","11385",1,2,40.7030801,-73.8730578
"4038250032","78-56 76 STREET","11385",2,2,40.7030169,-73.8730327
"4038250046","78-55 75 STREET","11385",2,2,40.7030091,-73.8734114
"4038250048","78-51 75 STREET","11385",2,2,40.7030805,-73.8734401
"4038250049","78-49 75 STREET","11385",2,2,40.7031519,-73.8734688
"4038250050","78-47 75 STREET","11385",2,2,40.7032233,-73.8734975
"4038250051","78-45 75 STREET","11385",2,2,40.7032947,-73.8735263
"4038250052","78-41 75 STREET","11385",2,2,40.7033661,-73.873555
"4038250054","78-39 75 STREET","11385",2,2,40.7034402,-73.8735873
"4038250055","78-35 75 STREET","11385",2,2,40.7035116,-73.873616
"4038250056","78-33 75 STREET","11385",2,2,40.703583,-73.8736447
"4038250057","78-29 75 STREET","11385",2,2,40.7036571,-73.8736734
"4038250059","78-27 75 STREET","11385",3,2,40.7037285,-73.8737022
"4038250060","78-25 75 STREET","11385",2,2,40.7038027,-73.8737345
"4038250061","78-23 75 STREET","11385",2,2,40.7038741,-73.8737632
"4038250062","78-19 75 STREET","11385",2,2,40.7039455,-73.8737919
"4038250064","78-17 75 STREET","11385",2,2,40.7040169,-73.8738206
"4038250065","78-13 75 STREET","11385",2,2,40.7040883,-73.8738493
"4024970001","53-63 69 STREET","11378",1,2,40.729809,-73.8953336
"4024970004","53-57 69 STREET","11378",2,2,40.7299517,-73.8953442
"4036010007","64-00 METROPOLITAN AVENUE","11379",2,2,40.7122881,-73.8971358
"4036010008","64-02 METROPOLITAN AVENUE","11379",2,2,40.712321,-73.8970708
"4036010009","64-04 METROPOLITAN AVENUE","11379",2,2,40.7123209,-73.8969987
"4036010010","64-06 METROPOLITAN AVENUE","11379",2,2,40.7123181,-73.8969266
"4036010011","64-08 METROPOLITAN AVENUE","11379",2,2,40.7123125,-73.8968544
"4036030046","64-40 65 LANE","11379",2,2,40.7112919,-73.8943419
"4036030047","64-42 65 LANE","11379",2,2,40.711237,-73.8943312
"4036030048","64-44 65 LANE","11379",2,2,40.7111739,-73.8942988
"4036030109","65-31 ADMIRAL AVENUE","11379",2,2,40.7112595,-73.8948469
"4036040008","65-67 ADMIRAL AVENUE","11379",2,2,40.7108356,-73.8935779
"4036040010","65-65 ADMIRAL AVENUE","11379",2,2,40.7108413,-73.893751
"4036040011","65-63 ADMIRAL AVENUE","11379",2,2,40.7108551,-73.8938268
"4036040012","65-61 ADMIRAL AVENUE","11379",2,2,40.7108881,-73.8939205
"4036040013","64-49 65 LANE","11379",2,2,40.7109976,-73.8936462
"4036040014","64-47 65 LANE","11379",2,2,40.7110525,-73.8936569
"4036040015","64-43 65 LANE","11379",2,2,40.7111623,-73.8936748
"4036040016","64-41 65 LANE","11379",2,2,40.7112172,-73.8936855
"4036040017","64-39 65 LANE","11379",2,2,40.7112721,-73.8936963
"4036040019","64-35 65 LANE","11379",2,2,40.7113847,-73.8937141
"4036080077","64-46 ADMIRAL AVENUE","11379",2,2,40.7114806,-73.8965058
"4036080078","64-48 ADMIRAL AVENUE","11379",2,2,40.7114531,-73.8964446
"4036080079","64-50 ADMIRAL AVENUE","11379",2,2,40.7114256,-73.8963833
"4036080080","64-52 ADMIRAL AVENUE","11379",2,2,40.711398,-73.896322
"4036080081","64-54 ADMIRAL AVENUE","11379",2,2,40.7113705,-73.8962571
"4036080082","64-56 ADMIRAL AVENUE","11379",2,2,40.711343,-73.8961922
"4036080083","64-58 ADMIRAL AVENUE","11379",2,2,40.7113155,-73.896131
"4036080084","64-60 ADMIRAL AVENUE","11379",2,2,40.711288,-73.8960697
"4036080085","65-02 ADMIRAL AVENUE","11379",2,2,40.7112605,-73.8960084
"4036080086","65-04 ADMIRAL AVENUE","11379",2,2,40.711233,-73.8959435
"4036080087","65-06 ADMIRAL AVENUE","11379",2,2,40.7112055,-73.8958822
"4036080088","65-08 ADMIRAL AVENUE","11379",2,2,40.711178,-73.8958174
"4036080089","65-10 ADMIRAL AVENUE","11379",2,2,40.7111505,-73.8957561
"4036080090","65-12 ADMIRAL AVENUE","11379",2,2,40.711123,-73.8956948
"4036100026","61-94 GROVE STREET","11385",2,2,40.7105045,-73.8977229
"4036100027","61-96 GROVE STREET","11385",2,2,40.7105264,-73.8976435
"4036100029","61-98 GROVE STREET","11385",2,2,40.7105455,-73.8975605
"4036100031","61-47 LINDEN STREET","11385",3,2,40.7104054,-73.8973407
"4036100034","61-57 LINDEN STREET","11385",2,2,40.7103418,-73.8968899
"4036100037","61-55 LINDEN STREET","11385",2,2,40.7103584,-73.8970162
"4036100038","61-53 LINDEN STREET","11385",3,2,40.7103667,-73.8970883
"4036100039","61-51 LINDEN STREET","11385",2,2,40.7103833,-73.8971748
"4036100040","61-49 LINDEN STREET","11385",2,2,40.7103312,-73.8972326
"4036100043","61-43 LINDEN STREET","11385",2,2,40.7102792,-73.8974383
"4036100044","61-41 LINDEN STREET","11385",2,2,40.7102628,-73.8975069
"4036100045","61-39 LINDEN STREET","11385",2,2,40.7102464,-73.8975754
"4036100046","61-37 LINDEN STREET","11385",2,2,40.71023,-73.897644
"4036100047","61-35 LINDEN STREET","11385",2,2,40.7102136,-73.8977089
"4036120022","61-32 GATES AVENUE","11385",2,2,40.7091399,-73.8971695
"4036120023","61-34 GATES AVENUE","11385",2,2,40.709159,-73.8971046
"4036120024","61-36 GATES AVENUE","11385",2,2,40.7091754,-73.8970324
"4036120025","61-38 GATES AVENUE","11385",2,2,40.7091918,-73.8969675
"4036120026","61-40 GATES AVENUE","11385",2,2,40.7092082,-73.8968989
"4036120027","61-42 GATES AVENUE","11385",2,2,40.7092274,-73.8968267
"4036120028","61-44 GATES AVENUE","11385",2,2,40.7092438,-73.8967582
"4036120029","61-46 GATES AVENUE","11385",3,2,40.7092602,-73.8966932
"4036120030","61-48 GATES AVENUE","11385",2,2,40.7092794,-73.8966247
"4036120031","61-50 GATES AVENUE","11385",2,2,40.7092958,-73.8965561
"4036120032","61-52 GATES AVENUE","11385",3,2,40.7093122,-73.8964876
"4036120033","61-54 GATES AVENUE","11385",1,2,40.7093313,-73.896419
"4036120034","61-56 GATES AVENUE","11385",2,2,40.7093477,-73.8963504
"4036120035","61-58 GATES AVENUE","11385",2,2,40.7093641,-73.8962819
"4038260002","78-05 76 STREET","11385",2,2,40.7043975,-73.8730048
"4038260003","78-07 76 STREET","11385",1,2,40.7043453,-73.8729833
"4038260004","78-09 76 STREET","11385",1,2,40.7042959,-73.8729617
"4038260005","78-11 76 STREET","11385",2,2,40.7042437,-73.8729402
"4038260006","78-02 78 STREET","11385",3,2,40.7044822,-73.8726981
"4038260007","78-04 78 STREET","11385",2,2,40.7044245,-73.8726513
"4038260008","78-06 78 STREET","11385",2,2,40.7043751,-73.8726297
"4029550001","62-01 69 LANE","11379",2,2,40.7186382,-73.8869927
"4029550006","69-82 62 AVENUE","11379",2,2,40.7186462,-73.8867293
"4029550007","69-84 62 AVENUE","11379",3,2,40.7186818,-73.8866499
"4029550009","69-90 62 AVENUE","11379",3,2,40.7187502,-73.8864982
"4029550029","69-89 62 DRIVE","11379",1,1.75,40.717863,-73.885818
"4029550030","62-48 70 STREET","11379",1,1,40.7177148,-73.885829
"4036010012","64-10 METROPOLITAN AVENUE","11379",2,2,40.7123097,-73.8967823
"4036010013","64-12 METROPOLITAN AVENUE","11379",2,2,40.7123069,-73.8967102
"4036010014","64-14 METROPOLITAN AVENUE","11379",2,2,40.7123041,-73.8966416
"4036010015","64-16 METROPOLITAN AVENUE","11379",2,2,40.7123013,-73.8965659
"4036010016","64-18 METROPOLITAN AVENUE","11379",2,2,40.7122985,-73.8964937
"4036010017","64-20 METROPOLITAN AVENUE","11379",2,2,40.7122984,-73.8964216
"4036010020","64-26 METROPOLITAN AVENUE","11379",2,2,40.71229,-73.8962052
"4036010021","64-28 METROPOLITAN AVENUE","11379",1,2,40.7122872,-73.8961367
"4036010022","64-30 METROPOLITAN AVENUE","11379",1,2,40.7122871,-73.8960609
"4036020028","64-32 65 PLACE","11379",1,2,40.711537,-73.8952252
"4036010023","64-12 65 STREET","11379",2,2,40.7121253,-73.8962127
"4036010025","64-16 65 STREET","11379",2,2,40.7120127,-73.8961768
"4036010027","64-20 65 STREET","11379",2,2,40.7119029,-73.8961373
"4036010028","64-47 ADMIRAL AVENUE","11379",2,2,40.7118234,-73.8961734
"4036030021","64-15 65 PLACE","11379",2,2,40.7119593,-73.8947051
"4036030022","64-13 65 PLACE","11379",2,2,40.7120142,-73.8947015
"4036030023","64-11 65 PLACE","11379",2,2,40.712069,-73.8947014
"4036030033","64-14 65 LANE","11379",2,2,40.7120056,-73.8943408
"4036030034","64-16 65 LANE","11379",2,2,40.7119507,-73.8943408
"4036030035","64-18 65 LANE","11379",2,2,40.7118958,-73.8943445
"4036030036","64-20 65 LANE","11379",2,2,40.7118409,-73.8943482
"4036030037","64-22 65 LANE","11379",2,2,40.711786,-73.8943483
"4036030040","64-28 65 LANE","11379",2,2,40.7116213,-73.8943558
"4036030041","64-30 65 LANE","11379",2,2,40.7115664,-73.8943595
"4036030042","64-32 65 LANE","11379",2,2,40.7115115,-73.8943632
"4036030043","64-34 65 LANE","11379",2,2,40.7114539,-73.8943633
"4036030044","64-36 65 LANE","11379",2,2,40.7114018,-73.894367
"4036030045","64-38 65 LANE","11379",2,2,40.7113469,-73.8943707
"4036080059","64-08 ADMIRAL AVENUE","11379",2,2,40.7120252,-73.8978432
"4036080060","64-10 ADMIRAL AVENUE","11379",2,2,40.7119977,-73.8977783
"4036080073","64-38 ADMIRAL AVENUE","11379",2,2,40.7115961,-73.8967473
"4036080074","64-40 ADMIRAL AVENUE","11379",2,2,40.7115603,-73.8966933
"4036080075","64-42 ADMIRAL AVENUE","11379",2,2,40.7115328,-73.896632
"4036080076","64-44 ADMIRAL AVENUE","11379",2,2,40.7115081,-73.8965707
"4036090031","61-75 GROVE STREET","11385",2,2,40.7107386,-73.8986171
"4036090032","61-71 GROVE STREET","11385",2,2,40.7107195,-73.8986965
"4036090033","61-69 GROVE STREET","11385",2,2,40.7106976,-73.8987795
"4036090034","61-67 GROVE STREET","11385",2,2,40.7106784,-73.8988625
"4036090035","61-65 GROVE STREET","11385",2,2,40.7106593,-73.8989527
"4036100014","61-72 GROVE STREET","11385",2,2,40.7103213,-73.8984662
"4036100016","61-74 GROVE STREET","11385",2,2,40.7103432,-73.8983832
"4036100017","61-76 GROVE STREET","11385",2,2,40.7103623,-73.8983039
"4036100018","61-80 GROVE STREET","11385",2,2,40.7103842,-73.8982173
"4036100019","61-82 GROVE STREET","11385",2,2,40.7104033,-73.8981343
"4036100021","61-84 GROVE STREET","11385",2,2,40.7104252,-73.8980549
"4036100022","61-86 GROVE STREET","11385",2,2,40.7104443,-73.8979683
"4036100023","61-90 GROVE STREET","11385",2,2,40.7104662,-73.8978853
"4036100025","61-92 GROVE STREET","11385",2,2,40.7104854,-73.8978059
"4036110058","61-17 GATES AVENUE","11385",2,2,40.7094314,-73.8978256
"4036110059","61-15 GATES AVENUE","11385",3,2,40.7094122,-73.8978977
"4036110060","61-13 GATES AVENUE","11385",3,2,40.7093958,-73.8979663
"4036110061","61-11 GATES AVENUE","11385",2,2,40.7093794,-73.8980312
"4036110156","61-21 GATES AVENUE","11385",2,2,40.7094642,-73.8976884
"4036120013","61-14 GATES AVENUE","11385",3,2,40.7089867,-73.8977866
"4036120014","61-16 GATES AVENUE","11385",2,2,40.7090031,-73.897718
"4036120015","61-18 GATES AVENUE","11385",2,2,40.7090195,-73.8976494
"4036120016","61-20 GATES AVENUE","11385",2,2,40.7090387,-73.8975809
"4036120017","61-22 GATES AVENUE","11385",2,2,40.7090551,-73.8975123
"4036120018","61-24 GATES AVENUE","11385",2,2,40.7090715,-73.8974438
"4036120019","61-26 GATES AVENUE","11385",2,2,40.7090879,-73.8973752
"4036120020","61-28 GATES AVENUE","11385",2,2,40.7091071,-73.8973067
"4036120021","61-30 GATES AVENUE","11385",3,2,40.7091235,-73.8972381
"4038260032","78-54 78 STREET","11385",1,2,40.7031147,-73.8721164
"4038260045","78-57 76 STREET","11385",3,2,40.7030355,-73.8724484
"4029550069","62-23 69 LANE","11379",3,2,40.7181794,-73.8865245
"4029550071","62-17 69 LANE","11379",2,2,40.7182536,-73.8866795
"4029550072","62-15 69 LANE","11379",2,2,40.7183086,-73.8867263
"4029550073","62-11 69 LANE","11379",2,2,40.7183607,-73.8867659
"4029550074","62-09 69 LANE","11379",3,2,40.7184157,-73.8868127
"4029550075","62-07 69 LANE","11379",2,2,40.7184679,-73.8868559
"4029550076","62-05 69 LANE","11379",2,2,40.7185201,-73.8868991
"4029550102","69-92 62 AVENUE","11379",3,3,40.7187117,-73.886354
"4036010029","64-49 ADMIRAL AVENUE","11379",2,2,40.7117519,-73.8961195
"4036010032","64-45 ADMIRAL AVENUE","11379",2,2,40.7118427,-73.8962816
"4036010033","64-43 ADMIRAL AVENUE","11379",2,2,40.7118839,-73.8963321
"4036010034","64-41 ADMIRAL AVENUE","11379",2,2,40.7119251,-73.8963825
"4036010035","64-39 ADMIRAL AVENUE","11379",2,2,40.7119663,-73.8964365
"4036010036","64-37 ADMIRAL AVENUE","11379",2,2,40.7120075,-73.896487
"4036010037","64-35 ADMIRAL AVENUE","11379",2,2,40.7120405,-73.8965482
"4036010038","64-33 ADMIRAL AVENUE","11379",2,2,40.7120461,-73.896624
"4036010039","64-31 ADMIRAL AVENUE","11379",2,2,40.7120626,-73.8966925
"4036010040","64-29 ADMIRAL AVENUE","11379",2,2,40.7120764,-73.8967646
"4029550106","70-06 62 AVENUE","11379",3,3,40.7189502,-73.8861119
"4029550107","70-10 62 AVENUE","11379",3,3,40.7190599,-73.8860468
"4029550112","62-22 71 STREET","11379",2,3,40.7187218,-73.8854666
"4029550114","62-24 71 STREET","11379",2,3,40.7185845,-73.8854596
"4029550115","62-26 71 STREET","11379",3,3,40.7185022,-73.8854633
"4029550116","62-28 71 STREET","11379",2,3,40.7184418,-73.885449
"4029550117","62-30 71 STREET","11379",2,3,40.7184033,-73.885395
"4029550118","62-32 71 STREET","11379",3,3,40.718373,-73.8852796
"4029550122","62-42 71 STREET","11379",3,3,40.7182026,-73.8850382
"4029550124","70-11 62 DRIVE","11379",2,2,40.7181863,-73.8852294
"4029550127","70-09 62 DRIVE","11379",2,3,40.718137,-73.8853449
"4036020029","65-15 ADMIRAL AVENUE","11379",1,2,40.7114547,-73.8952686
"4036020030","65-17 ADMIRAL AVENUE","11379",1,2,40.7113751,-73.8952075
"4036020034","65-13 ADMIRAL AVENUE","11379",2,2,40.7114686,-73.8953877
"4036020035","65-11 ADMIRAL AVENUE","11379",2,2,40.711507,-73.8954381
"4036020036","65-09 ADMIRAL AVENUE","11379",2,2,40.711551,-73.8954885
"4036020037","65-07 ADMIRAL AVENUE","11379",2,2,40.7115922,-73.8955426
"4036020038","65-05 ADMIRAL AVENUE","11379",2,2,40.711617,-73.8956038
"4036020039","65-03 ADMIRAL AVENUE","11379",2,2,40.7116335,-73.895676
"4036020104","64-23 65 STREET","11379",3,3,40.7118201,-73.895654
"4036020106","64-15 65 STREET","11379",3,3,40.712037,-73.8956429
"4036030003","65-45 ADMIRAL AVENUE","11379",2,2,40.7110367,-73.8943315
"4036030004","65-43 ADMIRAL AVENUE","11379",2,2,40.7110806,-73.8943747
"4036030005","65-41 ADMIRAL AVENUE","11379",2,2,40.7110917,-73.8944757
"4036030006","65-39 ADMIRAL AVENUE","11379",2,2,40.7111329,-73.8945261
"4036050034","65-86 TERRACE COURT","11379",3,3,40.7101687,-73.8936619
"4036050035","65-84 TERRACE COURT","11379",3,3,40.7102209,-73.8937196
"4036050036","65-82 TERRACE COURT","11379",3,3,40.7102512,-73.8937881
"4036050037","65-80 TERRACE COURT","11379",3,3,40.7102814,-73.8938601
"4036050038","65-78 TERRACE COURT","11379",3,3,40.7103172,-73.8939431
"4036090011","61-56 MENAHAN STREET","11385",2,2,40.7109092,-73.8990858
"4036090012","61-60 MENAHAN STREET","11385",2,2,40.7109283,-73.8990028
"4036090013","61-62 MENAHAN STREET","11385",2,2,40.710953,-73.8989089
"4036090016","61-64 MENAHAN STREET","11385",4,2,40.710983,-73.8987827
"4036090017","61-68 MENAHAN STREET","11385",2,2,40.7110351,-73.8986491
"4036090025","61-89 GROVE STREET","11385",2,2,40.7108315,-73.8981192
"4036090026","61-87 GROVE STREET","11385",2,2,40.7108398,-73.8982021
"4036090027","61-85 GROVE STREET","11385",3,2,40.7108207,-73.8982851
"4036090028","61-83 GROVE STREET","11385",2,2,40.7108015,-73.8983681
"4036090029","61-81 GROVE STREET","11385",2,2,40.7107796,-73.8984511
"4036090030","61-77 GROVE STREET","11385",2,2,40.7107605,-73.8985341
"4036110030","61-50 LINDEN STREET","11385",2,2,40.7099384,-73.896988
"4036110031","61-52 LINDEN STREET","11385",2,2,40.7099548,-73.8969194
"4036110032","61-54 LINDEN STREET","11385",2,2,40.709974,-73.8968508
"4036110033","61-56 LINDEN STREET","11385",3,2,40.7099904,-73.8967787
"4036110034","61-58 LINDEN STREET","11385",2,2,40.7100095,-73.8967101
"4036110035","61-60 LINDEN STREET","11385",3,2,40.710026,-73.8966415
"4036110036","61-62 LINDEN STREET","11385",2,2,40.7100424,-73.896573
"4036110037","61-64 LINDEN STREET","11385",3,2,40.7100615,-73.8965044
"4036110038","61-59 GATES AVENUE","11385",2,2,40.7097924,-73.8963858
"4036110039","61-57 GATES AVENUE","11385",2,2,40.7097733,-73.896458
"4036110040","61-55 GATES AVENUE","11385",3,2,40.7097569,-73.8965265
"4036110041","61-53 GATES AVENUE","11385",3,2,40.7097405,-73.8965951
"4036110042","61-51 GATES AVENUE","11385",3,2,40.7097213,-73.8966637
"4036110043","61-49 GATES AVENUE","11385",3,2,40.7097049,-73.8967322
"4038280063","78-26 79 PLACE","11385",1,2,40.7040847,-73.870625
"4038280065","78-30 79 PLACE","11385",1,2,40.7039941,-73.8705891
"4038280067","78-34 79 PLACE","11385",1,2,40.7039034,-73.8705496
"4036020004","64-25 65 STREET","11379",3,3,40.7117652,-73.8956577
"4036020005","64-21 65 STREET","11379",3,3,40.711875,-73.8956503
"4036020006","64-17 65 STREET","11379",3,3,40.7119848,-73.8956466
"4036020007","64-11 65 STREET","11379",3,3,40.7120919,-73.8956428
"4036020018","64-12 65 PLACE","11379",2,2,40.712086,-73.8952785
"4036020019","64-14 65 PLACE","11379",2,2,40.7120311,-73.8952786
"4036020021","64-18 65 PLACE","11379",2,2,40.7119241,-73.8952859
"4036020022","64-20 65 PLACE","11379",2,2,40.7118692,-73.895286
"4036020023","64-22 65 PLACE","11379",2,2,40.7118116,-73.8952897
"4036020024","64-24 65 PLACE","11379",2,2,40.7117539,-73.8952934
"4036020025","64-26 65 PLACE","11379",2,2,40.7117018,-73.8952827
"4036020026","64-28 65 PLACE","11379",2,2,40.7116469,-73.8952647
"4036020027","64-30 65 PLACE","11379",2,2,40.7115892,-73.8952432
"4036050022","65-81 TERRACE COURT","11379",3,3,40.7105774,-73.8933403
"4036050023","65-83 TERRACE COURT","11379",3,3,40.7105225,-73.8933187
"4036050024","65-85 TERRACE COURT","11379",3,3,40.7104648,-73.8932972
"4036050025","65-87 TERRACE COURT","11379",3,3,40.7104072,-73.8932792
"4036050026","65-89 TERRACE COURT","11379",3,3,40.7103495,-73.8932541
"4036050027","65-91 TERRACE COURT","11379",3,3,40.7102946,-73.8932325
"4036050028","65-93 TERRACE COURT","11379",3,3,40.7102369,-73.8932146
"4036050029","65-95 TERRACE COURT","11379",3,3,40.710182,-73.893193
"4036050031","65-99 TERRACE COURT","11379",3,3,40.7100694,-73.8931499
"4036050032","65-101 TERRACE COURT","11379",3,3,40.7100145,-73.8931284
"4036050033","65-103 TERRACE COURT","11379",3,3,40.7099294,-73.893096
"4036080181","65-42 ADMIRAL AVENUE","11379",2,2,40.7107159,-73.894754
"4036080182","65-44 ADMIRAL AVENUE","11379",2,2,40.7106912,-73.8946927
"4036080183","65-46 ADMIRAL AVENUE","11379",3,2,40.7106637,-73.8946314
"4036080184","65-48 ADMIRAL AVENUE","11379",2,2,40.7106362,-73.8945666
"4036080185","65-50 ADMIRAL AVENUE","11379",2,2,40.7106087,-73.8945053
"4036080186","65-52 ADMIRAL AVENUE","11379",2,2,40.7105811,-73.8944404
"4036080187","65-54 ADMIRAL AVENUE","11379",3,2,40.7105536,-73.8943755
"4036080188","65-56 ADMIRAL AVENUE","11379",2,2,40.7105261,-73.8943142
"4036080189","65-58 ADMIRAL AVENUE","11379",2,2,40.7105014,-73.894253
"4036080190","65-60 ADMIRAL AVENUE","11379",2,2,40.7104739,-73.8941917
"4036080191","65-62 ADMIRAL AVENUE","11379",2,2,40.7104491,-73.8941268
"4036110016","61-22 LINDEN STREET","11385",2,2,40.7096977,-73.8979442
"4036110017","61-24 LINDEN STREET","11385",2,2,40.7097142,-73.8978756
"4036110018","61-26 LINDEN STREET","11385",3,2,40.7097333,-73.8978071
"4036110019","61-28 LINDEN STREET","11385",2,2,40.7097497,-73.8977385
"4036110020","61-30 LINDEN STREET","11385",2,2,40.7097661,-73.8976699
"4036110021","61-32 LINDEN STREET","11385",3,2,40.7097825,-73.8976014
"4036110022","61-34 LINDEN STREET","11385",2,2,40.7098017,-73.8975328
"4036110023","61-36 LINDEN STREET","11385",2,2,40.7098181,-73.8974643
"4036110024","61-38 LINDEN STREET","11385",2,2,40.7098345,-73.8973957
"4036110025","61-40 LINDEN STREET","11385",2,2,40.7098536,-73.8973271
"4036110026","61-42 LINDEN STREET","11385",2,2,40.7098701,-73.8972622
"4036110027","61-44 LINDEN STREET","11385",2,2,40.7098865,-73.89719
"4036110028","61-46 LINDEN STREET","11385",3,2,40.7099056,-73.8971215
"4036110029","61-48 LINDEN STREET","11385",3,2,40.709922,-73.8970565
"4036120054","61-25 PALMETTO STREET","11385",2,2,40.7088571,-73.8971231
"4036120055","61-23 PALMETTO STREET","11385",2,2,40.708838,-73.8971916
"4036120056","61-21 PALMETTO STREET","11385",2,2,40.7088216,-73.8972602
"4036120057","61-19 PALMETTO STREET","11385",2,2,40.7088051,-73.8973288
"4036120058","61-17 PALMETTO STREET","11385",2,2,40.7087887,-73.8973973
"4036120059","61-15 PALMETTO STREET","11385",2,2,40.7087696,-73.8974659
"4036120060","61-13 PALMETTO STREET","11385",2,2,40.7087532,-73.8975344
"4036120061","61-11 PALMETTO STREET","11385",2,2,40.7087368,-73.897603
"4036130016","61-22 PALMETTO STREET","11385",2,2,40.7084288,-73.8970155
"4036130018","61-26 PALMETTO STREET","11385",2,2,40.7084617,-73.8968784
"4036130019","61-28 PALMETTO STREET","11385",2,2,40.7084808,-73.8968099
"4036130021","61-32 PALMETTO STREET","11385",2,2,40.7085136,-73.8966764
"4036130022","61-34 PALMETTO STREET","11385",2,2,40.70853,-73.8966078
"4036130023","61-36 PALMETTO STREET","11385",2,2,40.7085492,-73.8965356
"4036130024","61-38 PALMETTO STREET","11385",3,2,40.7085656,-73.8964671
"4036130025","61-40 PALMETTO STREET","11385",2,2,40.708582,-73.8963985
